0, 1, 2
2, 7, 8
2, 8, 3
2, 9, 10
2, 10, 2
2, 11, 7
2, 12, 7
2, 13, 3
2, 14, 9
2, 15, 9
2, 16, 10
2, 17, 2
2, 18, 7
2, 19, 9
2, 20, 10
2, 21, 9
2, 22, 7
2, 23, 7
2, 24, 7
2, 25, 3
2, 26, 8
2, 27, 5
2, 28, 9
2, 29, 10
2, 30, 4
2, 31, 5
2, 32, 3
2, 33, 8
2, 34, 10
2, 35, 3
2, 36, 6
2, 37, 7
2, 38, 1
2, 39, 10
2, 40, 6
2, 41, 2
2, 42, 4
2, 43, 1
2, 44, 3
2, 45, 7
2, 46, 6
2, 47, 4
2, 48, 1
2, 49, 2
2, 50, 1
2, 51, 3
2, 52, 9
2, 53, 3
2, 54, 1
2, 55, 5
2, 56, 10
2, 57, 8
2, 58, 3
2, 59, 5
2, 60, 3
2, 61, 1
2, 62, 7
2, 63, 4
2, 64, 5
2, 65, 9
2, 66, 3
2, 67, 2
2, 68, 6
2, 69, 6
2, 70, 6
2, 71, 9
2, 72, 10
2, 73, 4
2, 74, 5
2, 75, 6
2, 76, 3
2, 77, 3
2, 78, 6
2, 79, 10
2, 80, 4
2, 81, 2
2, 82, 7
2, 83, 3
2, 84, 5
2, 85, 5
2, 86, 9
2, 87, 8
2, 88, 7
2, 89, 10
2, 90, 7
2, 91, 5
2, 92, 3
2, 93, 9
2, 94, 1
2, 95, 1
2, 96, 1
2, 97, 5
2, 98, 8
2, 99, 2
3, 4, 3
3, 5, 1
3, 6, 6
3, 7, 9
3, 8, 9
3, 9, 9
3, 10, 7
3, 11, 8
3, 12, 8
3, 13, 8
3, 14, 5
3, 15, 5
3, 16, 3
3, 17, 6
3, 18, 9
3, 19, 1
3, 20, 4
3, 21, 1
3, 22, 7
3, 23, 6
3, 24, 8
3, 25, 6
3, 26, 5
3, 27, 6
3, 28, 1
3, 29, 10
3, 30, 5
3, 31, 2
3, 32, 9
3, 33, 8
3, 34, 10
3, 35, 8
3, 36, 4
3, 37, 2
3, 38, 2
3, 39, 8
3, 40, 4
3, 41, 1
3, 42, 4
3, 43, 2
3, 44, 5
3, 45, 10
3, 46, 9
3, 47, 7
3, 48, 1
3, 49, 7
3, 50, 1
3, 51, 9
3, 52, 1
3, 53, 6
3, 54, 3
3, 55, 10
3, 56, 4
3, 57, 10
3, 58, 4
3, 59, 7
3, 60, 5
3, 61, 3
3, 62, 7
3, 63, 7
3, 64, 9
3, 65, 10
3, 66, 9
3, 67, 1
3, 68, 1
3, 69, 6
3, 70, 9
3, 71, 7
3, 72, 5
3, 73, 10
3, 74, 10
3, 75, 7
3, 76, 7
3, 77, 6
3, 78, 4
3, 79, 7
3, 80, 9
3, 81, 5
3, 82, 2
3, 83, 7
3, 84, 7
3, 85, 8
3, 86, 7
3, 87, 6
3, 88, 9
3, 89, 5
3, 90, 7
3, 91, 2
3, 92, 3
3, 93, 9
3, 94, 10
3, 95, 10
3, 96, 4
3, 97, 3
3, 98, 10
3, 99, 5
4, 5, 9
4, 6, 4
4, 7, 7
4, 8, 6
4, 9, 4
4, 10, 4
4, 11, 5
4, 12, 1
4, 13, 8
4, 14, 9
4, 15, 6
4, 16, 7
4, 17, 7
4, 18, 6
4, 19, 3
4, 20, 10
4, 21, 4
4, 22, 8
4, 23, 8
4, 24, 3
4, 25, 10
4, 26, 7
4, 27, 2
4, 28, 9
4, 29, 5
4, 30, 7
4, 31, 10
4, 32, 2
4, 33, 1
4, 34, 5
4, 35, 5
4, 36, 7
4, 37, 9
4, 38, 6
4, 39, 7
4, 40, 9
4, 41, 4
4, 42, 7
4, 43, 7
4, 44, 6
4, 45, 10
4, 46, 7
4, 47, 10
4, 48, 9
4, 49, 8
4, 50, 7
4, 51, 2
4, 52, 4
4, 53, 7
4, 54, 9
4, 55, 5
4, 56, 3
4, 57, 2
4, 58, 4
4, 59, 8
4, 60, 9
4, 61, 7
4, 62, 6
4, 63, 7
4, 64, 10
4, 65, 3
4, 66, 6
4, 67, 3
4, 68, 5
4, 69, 10
4, 70, 4
4, 71, 9
4, 72, 3
4, 73, 8
4, 74, 6
4, 75, 2
4, 76, 4
4, 77, 1
4, 78, 6
4, 79, 7
4, 80, 2
4, 81, 5
4, 82, 9
4, 83, 8
4, 84, 5
4, 85, 2
4, 86, 10
4, 87, 7
4, 88, 5
4, 89, 1
4, 90, 5
4, 91, 4
4, 92, 10
4, 93, 5
4, 94, 8
4, 95, 10
4, 96, 2
4, 97, 9
4, 98, 3
4, 99, 9
5, 6, 2
5, 7, 3
5, 8, 2
5, 9, 5
5, 10, 8
5, 11, 6
5, 12, 6
5, 13, 9
5, 14, 8
5, 15, 10
5, 16, 8
5, 17, 4
5, 18, 8
5, 19, 9
5, 20, 3
5, 21, 6
5, 22, 8
5, 23, 9
5, 24, 2
5, 25, 9
5, 26, 4
5, 27, 2
5, 28, 4
5, 29, 10
5, 30, 9
5, 31, 8
5, 32, 10
5, 33, 6
5, 34, 3
5, 35, 9
5, 36, 1
5, 37, 7
5, 38, 7
5, 39, 1
5, 40, 4
5, 41, 6
5, 42, 9
5, 43, 5
5, 44, 4
5, 45, 4
5, 46, 1
5, 47, 5
5, 48, 6
5, 49, 2
5, 50, 5
5, 51, 6
5, 52, 7
5, 53, 9
5, 54, 10
5, 55, 3
5, 56, 4
5, 57, 2
5, 58, 7
5, 59, 4
5, 60, 2
5, 61, 1
5, 62, 2
5, 63, 8
5, 64, 9
5, 65, 5
5, 66, 2
5, 67, 6
5, 68, 7
5, 69, 9
5, 70, 4
5, 71, 6
5, 72, 5
5, 73, 10
5, 74, 10
5, 75, 4
5, 76, 6
5, 77, 7
5, 78, 10
5, 79, 4
5, 80, 5
5, 81, 8
5, 82, 9
5, 83, 8
5, 84, 2
5, 85, 8
5, 86, 6
5, 87, 6
5, 88, 2
5, 89, 10
5, 90, 3
5, 91, 1
5, 92, 4
5, 93, 2
5, 94, 3
5, 95, 5
5, 96, 10
5, 97, 3
5, 98, 2
5, 99, 3
6, 7, 4
6, 8, 4
6, 9, 9
6, 10, 5
6, 11, 9
6, 12, 3
6, 13, 2
6, 14, 2
6, 15, 3
6, 16, 3
6, 17, 5
6, 18, 4
6, 19, 1
6, 20, 5
6, 21, 3
6, 22, 2
6, 23, 8
6, 24, 6
6, 25, 9
6, 26, 1
6, 27, 4
6, 28, 4
6, 29, 9
6, 30, 3
6, 31, 5
6, 32, 9
6, 33, 4
6, 34, 6
6, 35, 10
6, 36, 4
6, 37, 3
6, 38, 10
6, 39, 6
6, 40, 8
6, 41, 5
6, 42, 1
6, 43, 8
6, 44, 10
6, 45, 7
6, 46, 6
6, 47, 4
6, 48, 4
6, 49, 4
6, 50, 8
6, 51, 6
6, 52, 4
6, 53, 2
6, 54, 5
6, 55, 7
6, 56, 2
6, 57, 1
6, 58, 9
6, 59, 5
6, 60, 9
6, 61, 1
6, 62, 2
6, 63, 7
6, 64, 3
6, 65, 6
6, 66, 4
6, 67, 5
6, 68, 1
6, 69, 6
6, 70, 9
6, 71, 9
6, 72, 4
6, 73, 10
6, 74, 2
6, 75, 2
6, 76, 6
6, 77, 4
6, 78, 4
6, 79, 1
6, 80, 7
6, 81, 10
6, 82, 10
6, 83, 3
6, 84, 10
6, 85, 2
6, 86, 9
6, 87, 2
6, 88, 3
6, 89, 4
6, 90, 8
6, 91, 2
6, 92, 7
6, 93, 3
6, 94, 3
6, 95, 3
6, 96, 3
6, 97, 9
6, 98, 4
6, 99, 4
7, 8, 3
7, 9, 10
7, 10, 3
7, 11, 5
7, 12, 2
7, 13, 9
7, 14, 7
7, 15, 1
7, 16, 7
7, 17, 10
7, 18, 6
7, 19, 5
7, 20, 4
7, 21, 10
7, 22, 6
7, 23, 7
7, 24, 8
7, 25, 2
7, 26, 6
7, 27, 8
7, 28, 5
7, 29, 9
7, 30, 3
7, 31, 3
7, 32, 8
7, 33, 4
7, 34, 3
7, 35, 4
7, 36, 8
7, 37, 7
7, 38, 8
7, 39, 1
7, 40, 2
7, 41, 5
7, 42, 1
7, 43, 10
7, 44, 1
7, 45, 1
7, 46, 2
7, 47, 2
7, 48, 9
7, 49, 2
7, 50, 7
7, 51, 4
7, 52, 1
7, 53, 6
7, 54, 10
7, 55, 10
7, 56, 9
7, 57, 9
7, 58, 8
7, 59, 4
7, 60, 5
7, 61, 5
7, 62, 6
7, 63, 8
7, 64, 10
7, 65, 7
7, 66, 4
7, 67, 6
7, 68, 7
7, 69, 1
7, 70, 10
7, 71, 6
7, 72, 5
7, 73, 2
7, 74, 10
7, 75, 6
7, 76, 7
7, 77, 9
7, 78, 5
7, 79, 4
7, 80, 10
7, 81, 5
7, 82, 4
7, 83, 9
7, 84, 10
7, 85, 5
7, 86, 5
7, 87, 10
7, 88, 1
7, 89, 5
7, 90, 9
7, 91, 4
7, 92, 7
7, 93, 5
7, 94, 10
7, 95, 2
7, 96, 2
7, 97, 1
7, 98, 8
7, 99, 8
8, 9, 7
8, 10, 10
8, 11, 9
8, 12, 3
8, 13, 2
8, 14, 7
8, 15, 1
8, 16, 2
8, 17, 3
8, 18, 6
8, 19, 5
8, 20, 6
8, 21, 8
8, 22, 7
8, 23, 2
8, 24, 9
8, 25, 7
8, 26, 10
8, 27, 7
8, 28, 3
8, 29, 6
8, 30, 4
8, 31, 10
8, 32, 6
8, 33, 3
8, 34, 8
8, 35, 5
8, 36, 7
8, 37, 10
8, 38, 1
8, 39, 4
8, 40, 1
8, 41, 6
8, 42, 8
8, 43, 3
8, 44, 5
8, 45, 7
8, 46, 1
8, 47, 4
8, 48, 8
8, 49, 2
8, 50, 5
8, 51, 5
8, 52, 10
8, 53, 1
8, 54, 6
8, 55, 3
8, 56, 9
8, 57, 4
8, 58, 9
8, 59, 8
8, 60, 9
8, 61, 3
8, 62, 2
8, 63, 4
8, 64, 6
8, 65, 1
8, 66, 3
8, 67, 2
8, 68, 5
8, 69, 4
8, 70, 5
8, 71, 2
8, 72, 9
8, 73, 10
8, 74, 7
8, 75, 3
8, 76, 3
8, 77, 3
8, 78, 5
8, 79, 9
8, 80, 2
8, 81, 10
8, 82, 5
8, 83, 4
8, 84, 3
8, 85, 9
8, 86, 8
8, 87, 3
8, 88, 9
8, 89, 3
8, 90, 5
8, 91, 5
8, 92, 6
8, 93, 6
8, 94, 5
8, 95, 4
8, 96, 6
8, 97, 5
8, 98, 5
8, 99, 4
9, 10, 4
9, 11, 6
9, 12, 2
9, 13, 10
9, 14, 1
9, 15, 8
9, 16, 9
9, 17, 8
9, 18, 7
9, 19, 8
9, 20, 3
9, 21, 8
9, 22, 9
9, 23, 1
9, 24, 5
9, 25, 8
9, 26, 1
9, 27, 5
9, 28, 3
9, 29, 8
9, 30, 2
9, 31, 4
9, 32, 4
9, 33, 8
9, 34, 4
9, 35, 2
9, 36, 1
9, 37, 6
9, 38, 7
9, 39, 2
9, 40, 10
9, 41, 2
9, 42, 4
9, 43, 9
9, 44, 9
9, 45, 3
9, 46, 8
9, 47, 3
9, 48, 4
9, 49, 7
9, 50, 1
9, 51, 10
9, 52, 8
9, 53, 8
9, 54, 8
9, 55, 3
9, 56, 2
9, 57, 6
9, 58, 8
9, 59, 8
9, 60, 7
9, 61, 1
9, 62, 2
9, 63, 2
9, 64, 10
9, 65, 1
9, 66, 10
9, 67, 5
9, 68, 2
9, 69, 9
9, 70, 1
9, 71, 10
9, 72, 9
9, 73, 9
9, 74, 5
9, 75, 1
9, 76, 3
9, 77, 10
9, 78, 1
9, 79, 8
9, 80, 9
9, 81, 6
9, 82, 1
9, 83, 3
9, 84, 3
9, 85, 8
9, 86, 7
9, 87, 9
9, 88, 3
9, 89, 2
9, 90, 3
9, 91, 3
9, 92, 7
9, 93, 9
9, 94, 8
9, 95, 1
9, 96, 2
9, 97, 7
9, 98, 9
9, 99, 4
10, 11, 8
10, 12, 9
10, 13, 5
10, 14, 3
10, 15, 4
10, 16, 3
10, 17, 10
10, 18, 1
10, 19, 6
10, 20, 2
10, 21, 9
10, 22, 5
10, 23, 5
10, 24, 7
10, 25, 6
10, 26, 9
10, 27, 1
10, 28, 6
10, 29, 10
10, 30, 5
10, 31, 5
10, 32, 3
10, 33, 4
10, 34, 8
10, 35, 6
10, 36, 2
10, 37, 2
10, 38, 9
10, 39, 6
10, 40, 6
10, 41, 3
10, 42, 5
10, 43, 8
10, 44, 6
10, 45, 7
10, 46, 6
10, 47, 4
10, 48, 4
10, 49, 6
10, 50, 1
10, 51, 10
10, 52, 6
10, 53, 7
10, 54, 7
10, 55, 2
10, 56, 5
10, 57, 2
10, 58, 10
10, 59, 9
10, 60, 6
10, 61, 1
10, 62, 7
10, 63, 5
10, 64, 4
10, 65, 9
10, 66, 8
10, 67, 1
10, 68, 1
10, 69, 2
10, 70, 7
10, 71, 7
10, 72, 6
10, 73, 9
10, 74, 5
10, 75, 5
10, 76, 7
10, 77, 8
10, 78, 6
10, 79, 6
10, 80, 1
10, 81, 8
10, 82, 10
10, 83, 2
10, 84, 10
10, 85, 5
10, 86, 8
10, 87, 10
10, 88, 9
10, 89, 3
10, 90, 6
10, 91, 1
10, 92, 1
10, 93, 3
10, 94, 9
10, 95, 9
10, 96, 8
10, 97, 3
10, 98, 6
10, 99, 6
11, 12, 6
11, 13, 10
11, 14, 4
11, 15, 10
11, 16, 5
11, 17, 7
11, 18, 6
11, 19, 4
11, 20, 4
11, 21, 8
11, 22, 8
11, 23, 10
11, 24, 10
11, 25, 3
11, 26, 8
11, 27, 8
11, 28, 9
11, 29, 1
11, 30, 1
11, 31, 3
11, 32, 2
11, 33, 9
11, 34, 4
11, 35, 1
11, 36, 3
11, 37, 7
11, 38, 8
11, 39, 7
11, 40, 3
11, 41, 5
11, 42, 1
11, 43, 6
11, 44, 9
11, 45, 7
11, 46, 2
11, 47, 1
11, 48, 6
11, 49, 1
11, 50, 10
11, 51, 10
11, 52, 5
11, 53, 9
11, 54, 4
11, 55, 1
11, 56, 8
11, 57, 2
11, 58, 3
11, 59, 2
11, 60, 8
11, 61, 10
11, 62, 7
11, 63, 10
11, 64, 1
11, 65, 6
11, 66, 6
11, 67, 8
11, 68, 8
11, 69, 1
11, 70, 6
11, 71, 4
11, 72, 7
11, 73, 6
11, 74, 9
11, 75, 10
11, 76, 3
11, 77, 6
11, 78, 8
11, 79, 10
11, 80, 1
11, 81, 10
11, 82, 1
11, 83, 2
11, 84, 10
11, 85, 9
11, 86, 1
11, 87, 3
11, 88, 8
11, 89, 8
11, 90, 10
11, 91, 2
11, 92, 6
11, 93, 5
11, 94, 4
11, 95, 6
11, 96, 10
11, 97, 4
11, 98, 9
11, 99, 10
12, 13, 4
12, 14, 9
12, 15, 10
12, 16, 3
12, 17, 1
12, 18, 8
12, 19, 2
12, 20, 6
12, 21, 3
12, 22, 8
12, 23, 3
12, 24, 7
12, 25, 5
12, 26, 6
12, 27, 9
12, 28, 5
12, 29, 3
12, 30, 5
12, 31, 3
12, 32, 6
12, 33, 1
12, 34, 9
12, 35, 1
12, 36, 7
12, 37, 6
12, 38, 1
12, 39, 1
12, 40, 10
12, 41, 4
12, 42, 3
12, 43, 3
12, 44, 8
12, 45, 2
12, 46, 4
12, 47, 10
12, 48, 4
12, 49, 9
12, 50, 9
12, 51, 10
12, 52, 4
12, 53, 7
12, 54, 7
12, 55, 7
12, 56, 2
12, 57, 4
12, 58, 3
12, 59, 6
12, 60, 6
12, 61, 2
12, 62, 5
12, 63, 8
12, 64, 8
12, 65, 7
12, 66, 7
12, 67, 8
12, 68, 7
12, 69, 9
12, 70, 6
12, 71, 6
12, 72, 5
12, 73, 9
12, 74, 4
12, 75, 3
12, 76, 8
12, 77, 4
12, 78, 1
12, 79, 2
12, 80, 10
12, 81, 5
12, 82, 5
12, 83, 10
12, 84, 6
12, 85, 10
12, 86, 4
12, 87, 8
12, 88, 10
12, 89, 10
12, 90, 8
12, 91, 2
12, 92, 4
12, 93, 4
12, 94, 1
12, 95, 6
12, 96, 9
12, 97, 5
12, 98, 5
12, 99, 4
13, 14, 8
13, 15, 2
13, 16, 6
13, 17, 1
13, 18, 8
13, 19, 10
13, 20, 4
13, 21, 4
13, 22, 2
13, 23, 9
13, 24, 5
13, 25, 6
13, 26, 10
13, 27, 9
13, 28, 7
13, 29, 4
13, 30, 4
13, 31, 9
13, 32, 8
13, 33, 5
13, 34, 10
13, 35, 4
13, 36, 5
13, 37, 2
13, 38, 2
13, 39, 4
13, 40, 3
13, 41, 3
13, 42, 4
13, 43, 2
13, 44, 10
13, 45, 8
13, 46, 10
13, 47, 3
13, 48, 8
13, 49, 10
13, 50, 3
13, 51, 8
13, 52, 7
13, 53, 1
13, 54, 9
13, 55, 6
13, 56, 7
13, 57, 3
13, 58, 7
13, 59, 4
13, 60, 6
13, 61, 9
13, 62, 9
13, 63, 7
13, 64, 3
13, 65, 3
13, 66, 3
13, 67, 3
13, 68, 3
13, 69, 4
13, 70, 4
13, 71, 9
13, 72, 8
13, 73, 4
13, 74, 9
13, 75, 10
13, 76, 5
13, 77, 1
13, 78, 8
13, 79, 4
13, 80, 7
13, 81, 2
13, 82, 7
13, 83, 10
13, 84, 4
13, 85, 6
13, 86, 4
13, 87, 7
13, 88, 10
13, 89, 8
13, 90, 5
13, 91, 2
13, 92, 2
13, 93, 10
13, 94, 2
13, 95, 3
13, 96, 7
13, 97, 7
13, 98, 3
13, 99, 8
14, 15, 8
14, 16, 8
14, 17, 9
14, 18, 8
14, 19, 2
14, 20, 9
14, 21, 3
14, 22, 6
14, 23, 3
14, 24, 7
14, 25, 5
14, 26, 3
14, 27, 10
14, 28, 5
14, 29, 9
14, 30, 8
14, 31, 4
14, 32, 2
14, 33, 6
14, 34, 5
14, 35, 5
14, 36, 8
14, 37, 4
14, 38, 1
14, 39, 6
14, 40, 10
14, 41, 8
14, 42, 1
14, 43, 9
14, 44, 2
14, 45, 5
14, 46, 7
14, 47, 9
14, 48, 6
14, 49, 8
14, 50, 5
14, 51, 10
14, 52, 2
14, 53, 7
14, 54, 1
14, 55, 8
14, 56, 6
14, 57, 3
14, 58, 1
14, 59, 6
14, 60, 7
14, 61, 3
14, 62, 6
14, 63, 3
14, 64, 9
14, 65, 7
14, 66, 1
14, 67, 2
14, 68, 10
14, 69, 3
14, 70, 9
14, 71, 9
14, 72, 3
14, 73, 1
14, 74, 5
14, 75, 2
14, 76, 8
14, 77, 9
14, 78, 3
14, 79, 6
14, 80, 2
14, 81, 10
14, 82, 4
14, 83, 2
14, 84, 2
14, 85, 9
14, 86, 5
14, 87, 3
14, 88, 7
14, 89, 3
14, 90, 1
14, 91, 4
14, 92, 4
14, 93, 8
14, 94, 10
14, 95, 2
14, 96, 1
14, 97, 8
14, 98, 3
14, 99, 6
15, 16, 6
15, 17, 2
15, 18, 8
15, 19, 7
15, 20, 8
15, 21, 2
15, 22, 9
15, 23, 9
15, 24, 8
15, 25, 4
15, 26, 6
15, 27, 1
15, 28, 8
15, 29, 6
15, 30, 5
15, 31, 3
15, 32, 1
15, 33, 2
15, 34, 9
15, 35, 7
15, 36, 1
15, 37, 3
15, 38, 10
15, 39, 2
15, 40, 3
15, 41, 1
15, 42, 4
15, 43, 1
15, 44, 1
15, 45, 5
15, 46, 4
15, 47, 9
15, 48, 3
15, 49, 10
15, 50, 6
15, 51, 4
15, 52, 4
15, 53, 9
15, 54, 6
15, 55, 8
15, 56, 8
15, 57, 7
15, 58, 3
15, 59, 6
15, 60, 10
15, 61, 3
15, 62, 3
15, 63, 3
15, 64, 6
15, 65, 9
15, 66, 5
15, 67, 9
15, 68, 2
15, 69, 1
15, 70, 2
15, 71, 2
15, 72, 2
15, 73, 9
15, 74, 1
15, 75, 1
15, 76, 9
15, 77, 10
15, 78, 2
15, 79, 3
15, 80, 1
15, 81, 9
15, 82, 5
15, 83, 9
15, 84, 5
15, 85, 6
15, 86, 5
15, 87, 6
15, 88, 7
15, 89, 1
15, 90, 10
15, 91, 3
15, 92, 8
15, 93, 3
15, 94, 2
15, 95, 1
15, 96, 1
15, 97, 3
15, 98, 5
15, 99, 4
16, 17, 5
16, 18, 1
16, 19, 8
16, 20, 4
16, 21, 6
16, 22, 6
16, 23, 5
16, 24, 1
16, 25, 9
16, 26, 3
16, 27, 1
16, 28, 10
16, 29, 1
16, 30, 1
16, 31, 7
16, 32, 4
16, 33, 7
16, 34, 9
16, 35, 5
16, 36, 8
16, 37, 10
16, 38, 3
16, 39, 6
16, 40, 6
16, 41, 7
16, 42, 1
16, 43, 4
16, 44, 10
16, 45, 10
16, 46, 6
16, 47, 5
16, 48, 10
16, 49, 2
16, 50, 2
16, 51, 6
16, 52, 5
16, 53, 1
16, 54, 8
16, 55, 8
16, 56, 3
16, 57, 5
16, 58, 5
16, 59, 3
16, 60, 8
16, 61, 6
16, 62, 4
16, 63, 6
16, 64, 9
16, 65, 1
16, 66, 2
16, 67, 3
16, 68, 8
16, 69, 2
16, 70, 4
16, 71, 2
16, 72, 9
16, 73, 9
16, 74, 4
16, 75, 4
16, 76, 6
16, 77, 8
16, 78, 7
16, 79, 5
16, 80, 10
16, 81, 3
16, 82, 10
16, 83, 9
16, 84, 5
16, 85, 9
16, 86, 5
16, 87, 6
16, 88, 5
16, 89, 5
16, 90, 9
16, 91, 10
16, 92, 6
16, 93, 1
16, 94, 2
16, 95, 5
16, 96, 5
16, 97, 6
16, 98, 3
16, 99, 10
17, 18, 1
17, 19, 10
17, 20, 1
17, 21, 3
17, 22, 5
17, 23, 6
17, 24, 4
17, 25, 5
17, 26, 10
17, 27, 6
17, 28, 4
17, 29, 6
17, 30, 10
17, 31, 6
17, 32, 6
17, 33, 5
17, 34, 5
17, 35, 1
17, 36, 5
17, 37, 10
17, 38, 10
17, 39, 3
17, 40, 9
17, 41, 3
17, 42, 1
17, 43, 7
17, 44, 9
17, 45, 1
17, 46, 4
17, 47, 7
17, 48, 3
17, 49, 3
17, 50, 6
17, 51, 4
17, 52, 3
17, 53, 9
17, 54, 7
17, 55, 4
17, 56, 10
17, 57, 4
17, 58, 3
17, 59, 8
17, 60, 5
17, 61, 1
17, 62, 5
17, 63, 2
17, 64, 4
17, 65, 7
17, 66, 3
17, 67, 8
17, 68, 3
17, 69, 4
17, 70, 9
17, 71, 1
17, 72, 4
17, 73, 1
17, 74, 6
17, 75, 6
17, 76, 4
17, 77, 5
17, 78, 2
17, 79, 3
17, 80, 9
17, 81, 3
17, 82, 9
17, 83, 6
17, 84, 4
17, 85, 3
17, 86, 7
17, 87, 7
17, 88, 9
17, 89, 7
17, 90, 7
17, 91, 10
17, 92, 9
17, 93, 8
17, 94, 3
17, 95, 4
17, 96, 8
17, 97, 1
17, 98, 5
17, 99, 10
18, 19, 1
18, 20, 8
18, 21, 10
18, 22, 1
18, 23, 2
18, 24, 7
18, 25, 2
18, 26, 3
18, 27, 3
18, 28, 7
18, 29, 6
18, 30, 8
18, 31, 4
18, 32, 7
18, 33, 1
18, 34, 9
18, 35, 6
18, 36, 4
18, 37, 3
18, 38, 4
18, 39, 6
18, 40, 8
18, 41, 1
18, 42, 10
18, 43, 2
18, 44, 10
18, 45, 2
18, 46, 9
18, 47, 9
18, 48, 8
18, 49, 5
18, 50, 5
18, 51, 10
18, 52, 8
18, 53, 6
18, 54, 5
18, 55, 10
18, 56, 8
18, 57, 9
18, 58, 5
18, 59, 6
18, 60, 6
18, 61, 9
18, 62, 8
18, 63, 4
18, 64, 6
18, 65, 3
18, 66, 1
18, 67, 3
18, 68, 4
18, 69, 5
18, 70, 6
18, 71, 9
18, 72, 10
18, 73, 9
18, 74, 1
18, 75, 1
18, 76, 6
18, 77, 5
18, 78, 6
18, 79, 2
18, 80, 7
18, 81, 7
18, 82, 6
18, 83, 1
18, 84, 3
18, 85, 6
18, 86, 4
18, 87, 9
18, 88, 8
18, 89, 7
18, 90, 5
18, 91, 1
18, 92, 4
18, 93, 8
18, 94, 10
18, 95, 1
18, 96, 1
18, 97, 7
18, 98, 9
18, 99, 7
19, 20, 3
19, 21, 10
19, 22, 8
19, 23, 5
19, 24, 8
19, 25, 9
19, 26, 8
19, 27, 7
19, 28, 7
19, 29, 10
19, 30, 6
19, 31, 6
19, 32, 5
19, 33, 5
19, 34, 10
19, 35, 3
19, 36, 6
19, 37, 1
19, 38, 5
19, 39, 4
19, 40, 3
19, 41, 10
19, 42, 4
19, 43, 6
19, 44, 4
19, 45, 1
19, 46, 3
19, 47, 5
19, 48, 7
19, 49, 7
19, 50, 10
19, 51, 8
19, 52, 7
19, 53, 10
19, 54, 10
19, 55, 10
19, 56, 2
19, 57, 2
19, 58, 1
